id,title,status,modules,tests,source
P1-201,计算：**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-202,CLEAR task 一旦产生，不得从 task pool 消失。**,code_and_test_candidate,w5_geometry.py;w5pro_clear.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_acceptance.py;test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_information.py;test_w5pro_metrics.py;test_w5pro_planner.py;test_w5pro_safety.py;test_w5pro_scheduler.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-203,CLEAR candidate 必须 protected。**,code_and_test_candidate,w5_geometry.py;w5pro_clear.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_acceptance.py;test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_information.py;test_w5pro_metrics.py;test_w5pro_planner.py;test_w5pro_safety.py;test_w5pro_scheduler.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-204,路线经过 clear target 附近时优先 fold into SpatialStop。**,code_and_test_candidate,w5_geometry.py;w5pro_clear.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-205,clear-ready 后停止普通 refinement。**,code_and_test_candidate,w5_geometry.py;w5pro_clear.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-206,clear failed 后：**,code_and_test_candidate,w5_geometry.py;w5pro_clear.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_acceptance.py;test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_information.py;test_w5pro_metrics.py;test_w5pro_planner.py;test_w5pro_safety.py;test_w5pro_scheduler.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-207,clear starvation 设比普通 refine 更严格的上限。**,code_and_test_candidate,w5_geometry.py;w5pro_clear.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_acceptance.py;test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_information.py;test_w5pro_metrics.py;test_w5pro_planner.py;test_w5pro_safety.py;test_w5pro_scheduler.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-210,每次重要 observation 后重新构造 remaining route。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-211,当前只锁定正在执行的 macro。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-212,剩余路线允许 repair。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-213,至少支持简单：**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-214,route repair 的优化目标必须是 total seconds。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_route_repair.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_nbv.py;test_w5pro_planner.py;test_w5pro_state_tasks.py;test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-215,禁止因为“已经计划好了”继续执行明显失效 waypoint。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_clear_route.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-220,先做一个独立 ablation：`W5 + W3 intersection`。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-221,将 intersection point 加入 NBV candidate family。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-222,不要让 intersection 覆盖 Minimax NBV。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-223,如果 intersection candidate 具有更好的 future-cost，自然选它。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P1-224,日志中 `intersection_attempts` 必须终于 >0，才能证明机制真实进入执行链。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-230,保留 geometry acceleration。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-231,只有以下条件触发：**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-232,保留 lateral rescue。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-233,rescue 必须有 budget。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_checklist_contract.py;test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-234,rescue candidate 不得重复 prior NO_SIGNAL point。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_checklist_contract.py;test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-235,rescue 失败后不要连续无限 rescue。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_checklist_contract.py;test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-236,达到失败阈值后：**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P2-237,W6 仍保留独立 benchmark，作为 ablation control。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P0-240,绝不能一次执行整条 route。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_checklist_contract.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P0-241,每个 macro 后重新规划。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_planner.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P0-242,hard safety/completion 与 soft planning 分开。**,code_and_test_candidate,w5_geometry.py;w5pro_future_cost.py;w5pro_hypothesis.py;w5pro_nbv.py;w5pro_scheduler.py;w5pro_spatial.py;w5pro_tasks.py,test_w5pro_acceptance.py;test_w5pro_checklist_contract.py;test_w5pro_planner.py;test_w5pro_safety.py;test_w5pro_scheduler.py;test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-1.txt
P0-T01,给 W5 25 个点建立显式三角形拓扑，而不再只保存 point list。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T02,枚举所有边长不超过 guaranteed radius 的合法三角形。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T03,从这些三角形中选择一组能够完整覆盖 \(D_{1800}\) 的 certificate mesh。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T04,实现离线连续覆盖验证。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T05,每个频道单独维护 triangle certificate。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T06,只有一个三角形三个顶点针对频道 c 都完成 NO_SIGNAL 后，才能 hard certify 这个 triangle。**,code_and_test_candidate,w5pro_hypothesis.py;w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T07,如果其中某个顶点发现 signal，说明频道 PRESENT。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T08,未知频道 hard-complete 条件改成：**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T10,计算 anchor 的 certificate marginal gain。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T11,跨频道累加。**,code_and_test_candidate,w5pro_policy.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T12,anchor 排序不再只看距离。**,code_and_test_candidate,w5pro_backbone.py,test_w5pro_backbone.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-T13,允许部分 anchor 永远不访问。**,code_and_test_candidate,w5pro_backbone.py,test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-B01,positive bearing 进入 hard \(F_c\)。**,code_and_test_candidate,w5pro_hypothesis.py,test_w5pro_feasible.py;test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-B02,arena constraint 永远存在：**,code_and_test_candidate,w5pro_feasible.py,test_w5pro_feasible.py;test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-B03,Q4 directional source 的 NO_SIGNAL 不允许直接：**,code_and_test_candidate,w5pro_hypothesis.py,test_w5pro_acceptance.py;test_w5pro_advanced.py;test_w5pro_backbone.py;test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_diagnostics.py;test_w5pro_experiment_matrix.py;test_w5pro_feasible.py;test_w5pro_foundation.py;test_w5pro_hypothesis.py;test_w5pro_information.py;test_w5pro_metrics.py;test_w5pro_nbv.py;test_w5pro_planner.py;test_w5pro_rotation.py;test_w5pro_safety.py;test_w5pro_scheduler.py;test_w5pro_state_tasks.py;test_w5pro_tail_fallback.py;test_w5pro_triangle_certificate.py;test_w5pro_tspn.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-B04,"NO_SIGNAL 主要更新 \(H_c=(x,y,\phi,type)\)。**",code_and_test_candidate,w5pro_hypothesis.py,test_w5pro_advanced.py;test_w5pro_checklist_contract.py;test_w5pro_hypothesis.py;test_w5pro_tail_fallback.py;test_w5pro_triangle_certificate.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-B05,增加 effective region。**,code_and_test_candidate,w5pro_hypothesis.py,test_w5pro_feasible.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-S01,增加 GlobalMapMaturity。**,code_and_test_candidate,w5pro_scheduler.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-S02,EARLY 阶段不要固定靠时间切换。**,code_and_test_candidate,w5pro_scheduler.py,test_w5pro_backbone.py;test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-S03,在第一批高价值 backbone anchor 上允许完整 20-channel sweep。**,code_and_test_candidate,w5pro_backbone.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-S04,EARLY broad scan 获得的 negative 也不是没用。**,code_and_test_candidate,w5pro_hypothesis.py,test_w5pro_backbone.py;test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-S05,每测一次后立刻更新全局地图。**,code_and_test_candidate,w5pro_scheduler.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-G01,新增 skeleton rotation 参数。**,code_and_test_candidate,w5pro_rotation.py,test_w5pro_rotation.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-G02,所有 orientation 必须通过同一个 triangle certificate verifier。**,code_and_test_candidate,w5pro_triangle_certificate.py,test_w5pro_rotation.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-G03,用第一轮 \(H_c/F_c\) 预测每个 orientation 的：**,code_and_test_candidate,w5pro_rotation.py,test_w5pro_rotation.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-G04,选：**,code_and_test_candidate,w5pro_rotation.py,test_w5pro_rotation.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-G05,一旦离开 origin 开始访问 backbone 后就冻结 orientation。**,code_and_test_candidate,w5pro_backbone.py,test_w5pro_rotation.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-Q01,定义 backlog pressure。**,code_and_test_candidate,w5pro_tasks.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-Q02,backlog 高时自动降低 SEARCH priority。**,code_and_test_candidate,w5pro_scheduler.py,test_w5pro_scheduler.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-Q03,同时提高 REFINE/CLEAR priority。**,code_and_test_candidate,w5pro_clear.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-Q04,如果出现：**,code_and_test_candidate,w5pro_tasks.py,test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-Q05,clear-ready backlog 要比 FOUND backlog 更高优先级。**,code_and_test_candidate,w5pro_clear.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-Q10,FOUND task 使用 nonlinear age penalty。**,code_and_test_candidate,w5pro_tasks.py,test_w5pro_checklist_contract.py;test_w5pro_foundation.py;test_w5pro_metrics.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-Q11,CLEAR-ready 使用更激进 penalty。**,code_and_test_candidate,w5pro_clear.py,test_w5pro_scheduler.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-Q12,planner 日志输出：**,code_and_test_candidate,w5pro_planner.py,test_w5pro_checklist_contract.py;test_w5pro_planner.py;test_w5pro_state_tasks.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-I01,候选共享点来源至少包括：**,code_and_test_candidate,w5pro_information_ridge.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-I02,对每个候选 q 算：**,code_and_test_candidate,w5pro_information_ridge.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-I03,再除以 route insertion cost：**,code_and_test_candidate,w5pro_information_ridge.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-I04,如果一个点同时能：**,code_and_test_candidate,w5pro_information_ridge.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-E01,不要默认 bearing error 是 IID Gaussian。**,code_and_test_candidate,w5pro_hypothesis.py,test_w5pro_feasible.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-E02,使用 set-membership wedge intersection。**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_feasible.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-E03,新增 viewpoint novelty penalty。**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-E04,增加 crossing-angle quality。**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-E05,细长 feasible region 重点沿主轴法线取 NBV。**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-R01,route opportunity 从“点”扩展为“segment”。**,code_and_test_candidate,w5pro_corridor.py,test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_nbv.py;test_w5pro_planner.py;test_w5pro_state_tasks.py;test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-R02,对于 FOUND channel，在未来 route 每条 segment 上搜索低 insertion-cost NBV。**,code_and_test_candidate,w5pro_nbv.py;w5pro_triangle_certificate.py,test_w5pro_corridor.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-R03,如果：**,code_and_test_candidate,w5pro_corridor.py,test_w5pro_corridor.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-R04,同样适用于 CLEAR。**,code_and_test_candidate,w5pro_clear.py,test_w5pro_corridor.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P2-R10,第一版可以离散 sample neighborhood。**,code_and_test_candidate,w5pro_tspn.py,test_w5pro_tspn.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P2-R11,route planner 可以从 route 附近候选中选择最省路的一个。**,code_and_test_candidate,w5pro_planner.py,test_w5pro_checklist_contract.py;test_w5pro_clear_route.py;test_w5pro_corridor.py;test_w5pro_nbv.py;test_w5pro_planner.py;test_w5pro_state_tasks.py;test_w5pro_tail_fallback.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P2-R12,后续再升级到真正 Open-TSPN。**,code_and_test_candidate,w5pro_tspn.py,test_w5pro_tspn.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-L01,每个 macro 记录 progress signature。**,code_and_test_candidate,w5pro_safety.py,test_w5pro_checklist_contract.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-L02,连续 K 次 signature 无变化，触发 fallback。**,code_and_test_candidate,w5pro_tail_fallback.py,test_w5pro_checklist_contract.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-L03,blacklist 最近失败 action signature。**,code_and_test_candidate,w5pro_safety.py,test_w5pro_checklist_contract.py;test_w5pro_safety.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P0-L04,连续 NBV failure 后 candidate family 自动切换：**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_safety.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-P01,定义 candidate feature：**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-P02,如果 candidate A：**,code_and_test_candidate,w5pro_nbv.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-P03,以下候选禁止被 Pareto prune：**,code_and_test_candidate,w5pro_planner.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-P04,每类保留 top-K。**,code_and_test_candidate,w5pro_planner.py,test_w5pro_information.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-O01,从 H_c 估计：**,code_and_test_candidate,w5pro_outcomes.py,test_w5pro_planner.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-O02,默认 planner 仍采用 robust/minimax。**,code_and_test_candidate,w5pro_planner.py,test_w5pro_planner.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-O03,expected cost 作为 tie-break 或独立 ablation。**,code_and_test_candidate,w5pro_future_cost.py,test_w5pro_checklist_contract.py;test_w5pro_planner.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-O04,后续可以试 CVaR。**,code_and_test_candidate,w5pro_future_cost.py,test_w5pro_planner.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
P1-G10,side sweep。**,code_and_test_candidate,w5pro_geometry_sweep.py,test_w5pro_checklist_contract.py;test_w5pro_hypothesis.py;test_w5pro_nbv.py,C:\Users\14535\.codex\attachments\fa9ea29d-0df4-476b-86de-f949de640405\pasted-text-2.txt
